Average electricity cost assumption: 0.05 USD/kWh,,,
Date,"Lower bound efficiency, J/Th","Estimated efficiency, J/Th","Upper bound efficiency, J/Th"
2020-12-08,29.55,59.89353621328878,104.35
2020-12-09,29.55,59.89353621328878,104.35
2020-12-10,29.55,59.89353621328878,104.35
2020-12-11,29.55,59.89353621328878,104.35
2020-12-12,29.55,59.89353621328878,104.35
2020-12-13,29.55,59.89353621328878,104.35
2020-12-14,29.55,59.89353621328878,104.35
2020-12-15,29.55,59.89353621328878,104.35
2020-12-16,29.55,59.89353621328878,104.35
2020-12-17,29.55,59.89353621328878,104.35
2020-12-18,29.55,59.89353621328878,104.35
2020-12-19,29.55,59.89353621328878,104.35
2020-12-20,29.55,59.89353621328878,104.35
2020-12-21,29.55,61.28304791939702,126.09
2020-12-22,29.55,61.28304791939702,126.09
2020-12-23,29.55,61.28304791939702,126.09
2020-12-24,29.55,61.28304791939702,126.09
2020-12-25,29.55,62.43777591262195,136.38
2020-12-26,29.55,62.43777591262195,136.38
2020-12-27,29.55,62.43777591262195,136.38
2020-12-28,29.55,62.43777591262195,136.38
2020-12-29,29.55,62.43777591262195,136.38
2020-12-30,29.55,62.43777591262195,136.38
2020-12-31,29.55,63.56316749685498,157.53
2021-01-01,29.55,63.154264692712154,157.53
2021-01-02,29.55,63.154264692712154,157.53
2021-01-03,29.55,66.31464413377945,166.67000000000002
2021-01-04,29.55,66.31464413377945,166.67000000000002
2021-01-05,29.55,66.31464413377945,166.67000000000002
2021-01-06,29.55,66.31464413377945,166.67000000000002
2021-01-07,29.55,66.31464413377945,166.67000000000002
2021-01-08,29.55,66.31464413377945,166.67000000000002
2021-01-09,29.55,66.31464413377945,166.67000000000002
2021-01-10,29.55,66.31464413377945,166.67000000000002
2021-01-11,29.55,66.31464413377945,166.67000000000002
2021-01-12,29.55,66.31464413377945,166.67000000000002
2021-01-13,29.55,66.31464413377945,166.67000000000002
2021-01-14,29.55,66.31464413377945,166.67000000000002
2021-01-15,29.55,66.31464413377945,166.67000000000002
2021-01-16,29.55,66.31464413377945,166.67000000000002
2021-01-17,29.55,66.31464413377945,166.67000000000002
2021-01-18,29.55,66.31464413377945,166.67000000000002
2021-01-19,29.55,66.31464413377945,166.67000000000002
2021-01-20,29.55,66.31464413377945,166.67000000000002
2021-01-21,29.55,66.31464413377945,166.67000000000002
2021-01-22,29.55,66.31464413377945,166.67000000000002
2021-01-23,29.55,66.31464413377945,166.67000000000002
2021-01-24,29.55,66.31464413377945,166.67000000000002
2021-01-25,29.55,66.31464413377945,166.67000000000002
2021-01-26,29.55,66.31464413377945,166.67000000000002
2021-01-27,29.55,66.31464413377945,166.67000000000002
2021-01-28,29.55,66.31464413377945,166.67000000000002
2021-01-29,29.55,66.31464413377945,166.67000000000002
2021-01-30,29.55,66.31464413377945,166.67000000000002
2021-01-31,29.55,66.31464413377945,166.67000000000002
2021-02-01,29.55,65.94260897963244,166.67000000000002
2021-02-02,29.55,65.94260897963244,166.67000000000002
2021-02-03,29.55,65.94260897963244,166.67000000000002
2021-02-04,29.55,65.94260897963244,166.67000000000002
2021-02-05,29.55,65.94260897963244,166.67000000000002
2021-02-06,29.55,65.94260897963244,166.67000000000002
2021-02-07,29.55,65.94260897963244,166.67000000000002
2021-02-08,29.55,65.94260897963244,166.67000000000002
2021-02-09,29.55,65.94260897963244,166.67000000000002
2021-02-10,29.55,65.94260897963244,166.67000000000002
2021-02-11,29.55,65.94260897963244,166.67000000000002
2021-02-12,29.55,65.94260897963244,166.67000000000002
2021-02-13,29.55,65.94260897963244,166.67000000000002
2021-02-14,29.55,65.94260897963244,166.67000000000002
2021-02-15,29.55,65.94260897963244,166.67000000000002
2021-02-16,29.55,65.94260897963244,166.67000000000002
2021-02-17,29.55,68.92397446432568,256.75
2021-02-18,29.55,69.7706550802273,258.15
2021-02-19,29.55,69.7706550802273,258.15
2021-02-20,29.55,69.7706550802273,258.15
2021-02-21,29.55,69.7706550802273,258.15
2021-02-22,29.55,69.7706550802273,258.15
2021-02-23,29.55,69.7706550802273,258.15
2021-02-24,29.55,69.7706550802273,258.15
2021-02-25,29.55,69.7706550802273,258.15
2021-02-26,29.55,69.7706550802273,258.15
2021-02-27,29.55,69.7706550802273,258.15
2021-02-28,29.55,69.7706550802273,258.15
2021-03-01,29.55,68.94705730699152,258.15
2021-03-02,29.55,68.94705730699152,258.15
2021-03-03,29.55,68.94705730699152,258.15
2021-03-04,29.55,68.94705730699152,258.15
2021-03-05,29.55,68.94705730699152,258.15
2021-03-06,29.55,68.94705730699152,258.15
2021-03-07,29.55,68.94705730699152,258.15
2021-03-08,29.55,68.94705730699152,258.15
2021-03-09,29.55,68.94705730699152,258.15
2021-03-10,29.55,68.94705730699152,258.15
2021-03-11,29.55,68.94705730699152,258.15
2021-03-12,29.55,68.94705730699152,258.15
2021-03-13,29.55,68.94705730699152,258.15
2021-03-14,29.55,68.94705730699152,258.15
2021-03-15,29.55,68.94705730699152,258.15
2021-03-16,29.55,68.94705730699152,258.15
2021-03-17,29.55,68.94705730699152,258.15
2021-03-18,29.55,68.94705730699152,258.15
2021-03-19,29.55,68.94705730699152,258.15
2021-03-20,29.55,68.94705730699152,258.15
2021-03-21,29.55,68.94705730699152,258.15
2021-03-22,29.55,68.94705730699152,258.15
2021-03-23,29.55,68.94705730699152,258.15
2021-03-24,29.55,68.94705730699152,258.15
2021-03-25,29.55,68.94705730699152,258.15
2021-03-26,29.55,68.94705730699152,258.15
2021-03-27,29.55,68.94705730699152,258.15
2021-03-28,29.55,68.94705730699152,258.15
2021-03-29,29.55,68.94705730699152,258.15
2021-03-30,29.55,68.94705730699152,258.15
2021-03-31,29.55,68.94705730699152,258.15
2021-04-01,29.55,67.72418801821618,258.15
2021-04-02,29.55,67.72418801821618,258.15
2021-04-03,29.55,67.72418801821618,258.15
2021-04-04,29.55,67.72418801821618,258.15
2021-04-05,29.55,67.72418801821618,258.15
2021-04-06,29.55,67.72418801821618,258.15
2021-04-07,29.55,67.72418801821618,258.15
2021-04-08,29.55,67.72418801821618,258.15
2021-04-09,29.55,67.72418801821618,258.15
2021-04-10,29.55,67.72418801821618,258.15
2021-04-11,29.55,67.72418801821618,258.15
2021-04-12,29.55,67.72418801821618,258.15
2021-04-13,29.55,67.72418801821618,258.15
2021-04-14,29.55,67.72418801821618,258.15
2021-04-15,29.55,67.72418801821618,258.15
2021-04-16,29.55,67.72418801821618,258.15
2021-04-17,29.55,67.72418801821618,258.15
2021-04-18,29.55,67.72418801821618,258.15
2021-04-19,29.55,67.72418801821618,258.15
2021-04-20,29.55,67.72418801821618,258.15
2021-04-21,29.55,67.72418801821618,258.15
2021-04-22,29.55,67.72418801821618,258.15
2021-04-23,29.55,67.72418801821618,258.15
2021-04-24,29.55,67.72418801821618,258.15
2021-04-25,29.55,67.72418801821618,258.15
2021-04-26,29.55,67.72418801821618,258.15
2021-04-27,29.55,67.72418801821618,258.15
2021-04-28,29.55,67.72418801821618,258.15
2021-04-29,29.55,67.72418801821618,258.15
2021-04-30,29.55,67.72418801821618,258.15
2021-05-01,29.55,66.26348680535818,258.15
2021-05-02,29.55,66.26348680535818,258.15
2021-05-03,29.55,66.26348680535818,258.15
2021-05-04,29.55,66.26348680535818,258.15
2021-05-05,29.55,66.26348680535818,258.15
2021-05-06,29.55,66.26348680535818,258.15
2021-05-07,29.55,66.26348680535818,258.15
2021-05-08,29.55,66.26348680535818,258.15
2021-05-09,29.55,66.26348680535818,258.15
2021-05-10,29.55,66.26348680535818,258.15
2021-05-11,29.55,66.26348680535818,258.15
2021-05-12,29.55,66.26348680535818,258.15
2021-05-13,29.55,66.26348680535818,258.15
2021-05-14,29.55,66.26348680535818,258.15
2021-05-15,29.55,66.26348680535818,258.15
2021-05-16,29.55,66.26348680535818,258.15
2021-05-17,29.55,66.26348680535818,258.15
2021-05-18,29.55,66.26348680535818,258.15
2021-05-19,29.55,66.26348680535818,258.15
2021-05-20,29.55,63.353684289840864,166.67000000000002
2021-05-21,29.55,63.353684289840864,166.67000000000002
2021-05-22,29.55,63.353684289840864,166.67000000000002
2021-05-23,29.55,63.353684289840864,166.67000000000002
2021-05-24,29.55,63.353684289840864,166.67000000000002
2021-05-25,29.55,63.353684289840864,166.67000000000002
2021-05-26,29.55,63.353684289840864,166.67000000000002
2021-05-27,29.55,63.353684289840864,166.67000000000002
2021-05-28,29.55,63.353684289840864,166.67000000000002
2021-05-29,29.55,63.353684289840864,166.67000000000002
2021-05-30,29.55,63.353684289840864,166.67000000000002
2021-05-31,29.55,63.190245881408636,166.67000000000002
2021-06-01,29.55,62.844408096063205,166.67000000000002
2021-06-02,29.55,62.844408096063205,166.67000000000002
2021-06-03,29.55,62.844408096063205,166.67000000000002
2021-06-04,29.55,62.844408096063205,166.67000000000002
2021-06-05,29.55,62.844408096063205,166.67000000000002
2021-06-06,29.55,62.844408096063205,166.67000000000002
2021-06-07,29.55,62.844408096063205,166.67000000000002
2021-06-08,29.55,62.844408096063205,166.67000000000002
2021-06-09,29.55,62.844408096063205,166.67000000000002
2021-06-10,29.55,62.844408096063205,166.67000000000002
2021-06-11,29.55,62.844408096063205,166.67000000000002
2021-06-12,29.55,62.844408096063205,166.67000000000002
2021-06-13,29.55,62.844408096063205,166.67000000000002
2021-06-14,29.55,62.844408096063205,166.67000000000002
2021-06-15,29.55,62.844408096063205,166.67000000000002
2021-06-16,29.55,62.844408096063205,166.67000000000002
2021-06-17,29.55,62.844408096063205,166.67000000000002
2021-06-18,29.55,62.844408096063205,166.67000000000002
2021-06-19,29.55,62.844408096063205,166.67000000000002
2021-06-20,29.55,62.844408096063205,166.67000000000002
2021-06-21,29.55,62.844408096063205,166.67000000000002
2021-06-22,29.55,62.844408096063205,166.67000000000002
2021-06-23,29.55,62.844408096063205,166.67000000000002
2021-06-24,29.55,62.844408096063205,166.67000000000002
2021-06-25,29.55,62.844408096063205,166.67000000000002
2021-06-26,29.55,62.844408096063205,166.67000000000002
2021-06-27,29.55,62.844408096063205,166.67000000000002
2021-06-28,29.55,62.844408096063205,166.67000000000002
2021-06-29,29.55,62.844408096063205,166.67000000000002
2021-06-30,29.55,62.844408096063205,166.67000000000002
2021-07-01,29.55,62.681569644879765,166.67000000000002
2021-07-02,29.55,62.681569644879765,166.67000000000002
2021-07-03,29.55,62.681569644879765,166.67000000000002
2021-07-04,29.55,62.681569644879765,166.67000000000002
2021-07-05,29.55,62.681569644879765,166.67000000000002
2021-07-06,29.55,62.681569644879765,166.67000000000002
2021-07-07,29.55,62.681569644879765,166.67000000000002
2021-07-08,29.55,62.681569644879765,166.67000000000002
2021-07-09,29.55,62.681569644879765,166.67000000000002
2021-07-10,29.55,62.681569644879765,166.67000000000002
2021-07-11,29.55,62.681569644879765,166.67000000000002
2021-07-12,29.55,62.681569644879765,166.67000000000002
2021-07-13,29.55,62.681569644879765,166.67000000000002
2021-07-14,29.55,62.681569644879765,166.67000000000002
2021-07-15,29.55,62.681569644879765,166.67000000000002
2021-07-16,29.55,62.681569644879765,166.67000000000002
2021-07-17,29.55,62.681569644879765,166.67000000000002
2021-07-18,29.55,62.681569644879765,166.67000000000002
2021-07-19,29.55,62.681569644879765,166.67000000000002
2021-07-20,29.55,62.681569644879765,166.67000000000002
2021-07-21,29.55,62.681569644879765,166.67000000000002
2021-07-22,29.55,62.681569644879765,166.67000000000002
2021-07-23,29.55,62.681569644879765,166.67000000000002
2021-07-24,29.55,62.681569644879765,166.67000000000002
2021-07-25,29.55,62.681569644879765,166.67000000000002
2021-07-26,29.55,62.681569644879765,166.67000000000002
2021-07-27,29.55,62.681569644879765,166.67000000000002
2021-07-28,29.55,64.91224125815702,256.75
2021-07-29,29.55,64.91224125815702,256.75
2021-07-30,29.55,64.91224125815702,256.75
2021-07-31,29.55,64.91224125815702,256.75
2021-08-01,29.55,63.35321722238943,256.75
2021-08-02,29.55,63.35321722238943,256.75
2021-08-03,29.55,63.35321722238943,256.75
2021-08-04,29.55,63.35321722238943,256.75
2021-08-05,29.55,63.35321722238943,256.75
2021-08-06,29.55,63.35321722238943,256.75
2021-08-07,29.55,63.35321722238943,256.75
2021-08-08,29.55,63.35321722238943,256.75
2021-08-09,29.55,63.35321722238943,256.75
2021-08-10,29.55,63.35321722238943,256.75
2021-08-11,29.55,63.35321722238943,256.75
2021-08-12,29.55,63.35321722238943,256.75
2021-08-13,29.55,63.35321722238943,256.75
2021-08-14,29.55,63.35321722238943,256.75
2021-08-15,29.55,63.35321722238943,256.75
2021-08-16,29.55,63.35321722238943,256.75
2021-08-17,29.55,63.35321722238943,256.75
2021-08-18,29.55,63.35321722238943,256.75
2021-08-19,29.55,63.35321722238943,256.75
2021-08-20,29.55,63.35321722238943,256.75
2021-08-21,29.55,63.35321722238943,256.75
2021-08-22,29.55,63.35321722238943,256.75
2021-08-23,29.55,63.35321722238943,256.75
2021-08-24,29.55,63.35321722238943,256.75
2021-08-25,29.55,63.35321722238943,256.75
2021-08-26,29.55,63.35321722238943,256.75
2021-08-27,29.55,63.35321722238943,256.75
2021-08-28,29.55,63.35321722238943,256.75
2021-08-29,29.55,63.35321722238943,256.75
2021-08-30,29.55,63.35321722238943,256.75
2021-08-31,29.55,63.35321722238943,256.75
2021-09-01,29.5,62.194486600406954,256.75
2021-09-02,29.5,62.194486600406954,256.75
2021-09-03,29.5,62.194486600406954,256.75
2021-09-04,29.5,62.194486600406954,256.75
2021-09-05,29.5,62.194486600406954,256.75
2021-09-06,29.5,62.194486600406954,256.75
2021-09-07,29.5,62.194486600406954,256.75
2021-09-08,29.5,62.194486600406954,256.75
2021-09-09,29.5,62.194486600406954,256.75
2021-09-10,29.5,62.194486600406954,256.75
2021-09-11,29.5,62.194486600406954,256.75
2021-09-12,29.5,62.194486600406954,256.75
2021-09-13,29.5,62.194486600406954,256.75
2021-09-14,29.5,62.194486600406954,256.75
2021-09-15,29.5,62.194486600406954,256.75
2021-09-16,29.5,62.194486600406954,256.75
2021-09-17,29.5,62.194486600406954,256.75
2021-09-18,29.5,62.194486600406954,256.75
2021-09-19,29.5,62.194486600406954,256.75
2021-09-20,29.5,62.194486600406954,256.75
2021-09-21,29.5,62.194486600406954,256.75
2021-09-22,29.5,62.194486600406954,256.75
2021-09-23,29.5,62.194486600406954,256.75
2021-09-24,29.5,62.194486600406954,256.75
2021-09-25,29.5,62.194486600406954,256.75
2021-09-26,29.5,62.194486600406954,256.75
2021-09-27,29.5,60.05651392568614,166.67000000000002
2021-09-28,29.5,60.05651392568614,166.67000000000002
2021-09-29,29.5,60.05651392568614,166.67000000000002
2021-09-30,29.5,60.05651392568614,166.67000000000002
2021-10-01,29.5,57.75167646328106,166.67000000000002
2021-10-02,29.5,57.75167646328106,166.67000000000002
2021-10-03,29.5,57.75167646328106,166.67000000000002
2021-10-04,29.5,57.75167646328106,166.67000000000002
2021-10-05,29.5,57.75167646328106,166.67000000000002
2021-10-06,29.5,57.75167646328106,166.67000000000002
2021-10-07,29.5,59.835428542199516,256.75
2021-10-08,29.5,59.835428542199516,256.75
2021-10-09,29.5,59.835428542199516,256.75
2021-10-10,29.5,59.835428542199516,256.75
2021-10-11,29.5,59.835428542199516,256.75
2021-10-12,29.5,59.835428542199516,256.75
2021-10-13,29.5,59.835428542199516,256.75
2021-10-14,29.5,59.835428542199516,256.75
2021-10-15,29.5,59.835428542199516,256.75
2021-10-16,29.5,59.835428542199516,256.75
2021-10-17,29.5,59.835428542199516,256.75
2021-10-18,29.5,59.835428542199516,256.75
2021-10-19,29.5,59.835428542199516,256.75
2021-10-20,29.5,59.835428542199516,256.75
2021-10-21,29.5,59.835428542199516,256.75
2021-10-22,29.5,59.835428542199516,256.75
2021-10-23,29.5,59.835428542199516,256.75
2021-10-24,29.5,59.835428542199516,256.75
2021-10-25,29.5,59.835428542199516,256.75
2021-10-26,29.5,59.835428542199516,256.75
2021-10-27,29.5,59.835428542199516,256.75
2021-10-28,29.5,59.835428542199516,256.75
2021-10-29,29.5,59.835428542199516,256.75
2021-10-30,29.5,59.835428542199516,256.75
2021-10-31,29.5,59.835428542199516,256.75
2021-11-01,29.5,59.41138466810504,256.75
2021-11-02,29.5,59.41138466810504,256.75
2021-11-03,29.5,59.41138466810504,256.75
2021-11-04,29.5,59.41138466810504,256.75
2021-11-05,29.5,59.41138466810504,256.75
2021-11-06,29.5,59.41138466810504,256.75
2021-11-07,29.5,59.41138466810504,256.75
2021-11-08,29.5,59.41138466810504,256.75
2021-11-09,29.5,59.41138466810504,256.75
2021-11-10,29.5,59.41138466810504,256.75
2021-11-11,29.5,59.41138466810504,256.75
2021-11-12,29.5,59.41138466810504,256.75
2021-11-13,29.5,59.41138466810504,256.75
2021-11-14,29.5,59.41138466810504,256.75
2021-11-15,29.5,59.41138466810504,256.75
2021-11-16,29.5,59.41138466810504,256.75
2021-11-17,29.5,59.41138466810504,256.75
2021-11-18,29.5,59.41138466810504,256.75
2021-11-19,29.5,59.41138466810504,256.75
2021-11-20,29.5,59.41138466810504,256.75
2021-11-21,29.5,59.41138466810504,256.75
2021-11-22,29.5,59.41138466810504,256.75
2021-11-23,29.5,59.41138466810504,256.75
2021-11-24,29.5,59.41138466810504,256.75
2021-11-25,29.5,59.41138466810504,256.75
2021-11-26,29.5,59.41138466810504,256.75
2021-11-27,29.5,59.41138466810504,256.75
2021-11-28,29.5,59.41138466810504,256.75
2021-11-29,29.5,59.41138466810504,256.75
2021-11-30,29.5,59.41138466810504,256.75
2021-12-01,29.5,59.70507661607806,256.75
2021-12-02,29.5,59.70507661607806,256.75
2021-12-03,29.5,59.70507661607806,256.75
2021-12-04,29.5,59.70507661607806,256.75
2021-12-05,29.5,59.70507661607806,256.75
2021-12-06,29.5,59.70507661607806,256.75
2021-12-07,29.5,59.70507661607806,256.75
2021-12-08,29.5,57.52778464498499,166.67000000000002
2021-12-09,29.5,57.52778464498499,166.67000000000002
2021-12-10,29.5,57.52778464498499,166.67000000000002
2021-12-11,29.5,57.52778464498499,166.67000000000002
2021-12-12,29.5,57.52778464498499,166.67000000000002
2021-12-13,29.5,57.52778464498499,166.67000000000002
2021-12-14,29.5,57.52778464498499,166.67000000000002
2021-12-15,29.5,57.52778464498499,166.67000000000002
2021-12-16,29.5,57.52778464498499,166.67000000000002
2021-12-17,29.5,57.52778464498499,166.67000000000002
2021-12-18,29.5,57.52778464498499,166.67000000000002
2021-12-19,29.5,57.52778464498499,166.67000000000002
2021-12-20,29.5,57.52778464498499,166.67000000000002
2021-12-21,29.5,57.52778464498499,166.67000000000002
2021-12-22,29.5,57.52778464498499,166.67000000000002
2021-12-23,29.5,57.52778464498499,166.67000000000002
2021-12-24,29.5,57.52778464498499,166.67000000000002
2021-12-25,29.5,57.52778464498499,166.67000000000002
2021-12-26,29.5,57.52778464498499,166.67000000000002
2021-12-27,29.5,57.52778464498499,166.67000000000002
2021-12-28,29.5,57.52778464498499,166.67000000000002
2021-12-29,29.5,57.52778464498499,166.67000000000002
2021-12-30,29.5,57.52778464498499,166.67000000000002
2021-12-31,29.5,57.52778464498499,166.67000000000002
2022-01-01,29.5,57.327681124347386,166.67000000000002
2022-01-02,29.5,57.327681124347386,166.67000000000002
2022-01-03,29.5,57.327681124347386,166.67000000000002
2022-01-04,29.5,57.327681124347386,166.67000000000002
2022-01-05,29.5,57.327681124347386,166.67000000000002
2022-01-06,29.5,57.327681124347386,166.67000000000002
2022-01-07,29.5,57.327681124347386,166.67000000000002
2022-01-08,29.5,57.327681124347386,166.67000000000002
2022-01-09,29.5,57.327681124347386,166.67000000000002
2022-01-10,29.5,57.327681124347386,166.67000000000002
2022-01-11,29.5,57.327681124347386,166.67000000000002
2022-01-12,29.5,57.327681124347386,166.67000000000002
2022-01-13,29.5,57.327681124347386,166.67000000000002
2022-01-14,29.5,57.327681124347386,166.67000000000002
2022-01-15,29.5,57.327681124347386,166.67000000000002
2022-01-16,29.5,57.327681124347386,166.67000000000002
2022-01-17,29.5,57.327681124347386,166.67000000000002
2022-01-18,29.5,57.327681124347386,166.67000000000002
2022-01-19,29.5,57.327681124347386,166.67000000000002
2022-01-20,29.5,57.327681124347386,166.67000000000002
2022-01-21,29.5,57.327681124347386,166.67000000000002
2022-01-22,29.5,57.327681124347386,166.67000000000002
2022-01-23,29.5,57.327681124347386,166.67000000000002
2022-01-24,29.5,57.327681124347386,166.67000000000002
2022-01-25,29.5,57.327681124347386,166.67000000000002
2022-01-26,29.5,57.327681124347386,166.67000000000002
2022-01-27,29.5,56.07091117558512,164.0
2022-01-28,29.5,54.889267030041836,157.53
2022-01-29,29.5,54.889267030041836,157.53
2022-01-30,29.5,54.249521724453096,136.38
2022-01-31,29.5,53.778393826993025,136.38
2022-02-01,29.5,53.85700339488918,136.38
2022-02-02,29.5,53.85700339488918,136.38
2022-02-03,29.5,53.85700339488918,136.38
2022-02-04,29.5,53.85700339488918,136.38
2022-02-05,29.5,53.85700339488918,136.38
2022-02-06,29.5,53.85700339488918,136.38
2022-02-07,29.5,53.85700339488918,136.38
2022-02-08,29.5,53.85700339488918,136.38
2022-02-09,29.5,54.526268309379006,157.53
2022-02-10,29.5,54.526268309379006,157.53
2022-02-11,29.5,54.526268309379006,157.53
2022-02-12,29.5,54.526268309379006,157.53
2022-02-13,29.5,55.76178973911465,164.0
2022-02-14,29.5,55.76178973911465,164.0
2022-02-15,29.5,57.074273489736576,166.67000000000002
2022-02-16,29.5,57.074273489736576,166.67000000000002
2022-02-17,29.5,57.074273489736576,166.67000000000002
2022-02-18,29.5,57.074273489736576,166.67000000000002
2022-02-19,29.5,57.074273489736576,166.67000000000002
2022-02-20,29.5,57.074273489736576,166.67000000000002
2022-02-21,29.5,55.76178973911465,164.0
2022-02-22,29.5,54.526268309379006,157.53
2022-02-23,29.5,54.526268309379006,157.53
2022-02-24,29.5,53.85700339488918,136.38
2022-02-25,29.5,53.85700339488918,136.38
2022-02-26,29.5,53.85700339488918,136.38
2022-02-27,29.5,53.85700339488918,136.38
2022-02-28,29.5,53.85700339488918,136.38
2022-03-01,29.5,53.38875299742333,136.38
2022-03-02,29.5,53.38875299742333,136.38
2022-03-03,29.5,53.38875299742333,136.38
2022-03-04,29.5,53.38875299742333,136.38
2022-03-05,29.5,53.38875299742333,136.38
2022-03-06,29.5,53.38875299742333,136.38
2022-03-07,29.5,53.38875299742333,136.38
2022-03-08,29.5,53.38875299742333,136.38
2022-03-09,29.5,53.38875299742333,136.38
2022-03-10,29.5,53.38875299742333,136.38
2022-03-11,29.5,53.38875299742333,136.38
2022-03-12,29.5,53.38875299742333,136.38
2022-03-13,29.5,53.38875299742333,136.38
2022-03-14,29.5,53.38875299742333,136.38
2022-03-15,29.5,53.38875299742333,136.38
2022-03-16,29.5,53.38875299742333,136.38
2022-03-17,29.5,53.38875299742333,136.38
2022-03-18,29.5,53.38875299742333,136.38
2022-03-19,29.5,53.38875299742333,136.38
2022-03-20,29.5,53.38875299742333,136.38
2022-03-21,29.5,53.38875299742333,136.38
2022-03-22,29.5,53.38875299742333,136.38
2022-03-23,29.5,53.38875299742333,136.38
2022-03-24,29.5,53.38875299742333,136.38
2022-03-25,29.5,54.06495398088855,157.53
2022-03-26,29.5,54.06495398088855,157.53
2022-03-27,29.5,54.06495398088855,157.53
2022-03-28,29.5,55.31347631476106,164.0
2022-03-29,29.5,55.98026188573051,166.67000000000002
2022-03-30,29.5,55.98026188573051,166.67000000000002
2022-03-31,29.5,54.930816286654256,166.67000000000002
2022-04-01,29.5,54.75818826563161,166.67000000000002
2022-04-02,29.5,54.75818826563161,166.67000000000002
2022-04-03,29.5,54.75818826563161,166.67000000000002
2022-04-04,29.5,54.75818826563161,166.67000000000002
2022-04-05,29.5,54.75818826563161,166.67000000000002
2022-04-06,29.5,54.75818826563161,166.67000000000002
2022-04-07,29.5,54.75818826563161,166.67000000000002
2022-04-08,29.5,54.75818826563161,166.67000000000002
2022-04-09,29.5,54.75818826563161,166.67000000000002
2022-04-10,29.5,54.75818826563161,166.67000000000002
2022-04-11,29.5,54.75818826563161,166.67000000000002
2022-04-12,29.5,54.06739518908201,164.0
2022-04-13,29.5,52.77208378279171,136.38
2022-04-14,29.5,52.77208378279171,136.38
2022-04-15,29.5,52.77208378279171,136.38
2022-04-16,29.5,52.77208378279171,136.38
2022-04-17,29.5,52.77208378279171,136.38
2022-04-18,29.5,52.77208378279171,136.38
2022-04-19,29.5,52.77208378279171,136.38
2022-04-20,29.5,52.77208378279171,136.38
2022-04-21,29.5,52.77208378279171,136.38
2022-04-22,29.5,52.77208378279171,136.38
2022-04-23,29.5,52.77208378279171,136.38
2022-04-24,29.5,52.77208378279171,136.38
2022-04-25,29.5,52.77208378279171,136.38
2022-04-26,29.5,52.77208378279171,136.38
2022-04-27,29.5,52.77208378279171,136.38
2022-04-28,29.5,52.77208378279171,136.38
2022-04-29,29.5,52.77208378279171,136.38
2022-04-30,29.5,52.77208378279171,136.38
2022-05-01,29.0,52.05171760755558,136.38
2022-05-02,29.0,52.05171760755558,136.38
2022-05-03,29.0,52.05171760755558,136.38
2022-05-04,29.0,52.05171760755558,136.38
2022-05-05,29.0,52.05171760755558,136.38
2022-05-06,29.0,52.05171760755558,136.38
2022-05-07,29.0,52.05171760755558,136.38
2022-05-08,29.0,52.05171760755558,136.38
2022-05-09,29.0,51.57531455527352,126.08
2022-05-10,29.0,51.57531455527352,126.08
2022-05-11,29.0,51.57531455527352,126.08
2022-05-12,29.0,51.14798047750974,104.35
2022-05-13,29.0,51.14798047750974,104.35
2022-05-14,29.0,51.14798047750974,104.35
2022-05-15,29.0,51.14798047750974,104.35
2022-05-16,29.0,51.14798047750974,104.35
2022-05-17,29.0,51.14798047750974,104.35
2022-05-18,29.0,51.14798047750974,104.35
2022-05-19,29.0,51.14798047750974,104.35
2022-05-20,29.0,51.14798047750974,104.35
2022-05-21,29.0,51.14798047750974,104.35
2022-05-22,29.0,50.846424801444975,100.0
2022-05-23,29.0,50.846424801444975,100.0
2022-05-24,29.0,50.846424801444975,100.0
2022-05-25,29.0,50.846424801444975,100.0
2022-05-26,29.0,50.846424801444975,100.0
2022-05-27,29.0,50.846424801444975,100.0
2022-05-28,29.0,50.846424801444975,100.0
2022-05-29,29.0,50.846424801444975,100.0
2022-05-30,29.0,50.846424801444975,100.0
2022-05-31,29.0,50.846424801444975,100.0
2022-06-01,26.0,48.4112487241655,100.0
2022-06-02,26.0,48.70436662914184,104.35
2022-06-03,26.0,48.70436662914184,104.35
2022-06-04,26.0,48.70436662914184,104.35
2022-06-05,26.0,48.70436662914184,104.35
2022-06-06,26.0,48.70436662914184,104.35
2022-06-07,26.0,48.70436662914184,104.35
2022-06-08,26.0,48.70436662914184,104.35
2022-06-09,26.0,48.70436662914184,104.35
2022-06-10,26.0,48.70436662914184,104.35
2022-06-11,26.0,48.70436662914184,104.35
2022-06-12,26.0,48.70436662914184,104.35
2022-06-13,26.0,48.4112487241655,100.0
2022-06-14,26.0,48.4112487241655,100.0
2022-06-15,26.0,48.114761647867596,98.46000000000001
2022-06-16,26.0,45.54356549665906,96.0
2022-06-17,26.0,44.63299660374004,94.28999999999999
2022-06-18,26.0,43.43021532426872,85.0
2022-06-19,26.0,43.43021532426872,85.0
2022-06-20,26.0,43.43021532426872,85.0
2022-06-21,26.0,42.89726936688756,80.0
2022-06-22,26.0,42.89726936688756,80.0
2022-06-23,26.0,42.169764844669665,74.63
2022-06-24,26.0,42.169764844669665,74.63
2022-06-25,26.0,42.169764844669665,74.63
2022-06-26,26.0,42.169764844669665,74.63
2022-06-27,26.0,41.76330950675611,67.0
2022-06-28,26.0,41.76330950675611,67.0
2022-06-29,26.0,41.76330950675611,67.0
2022-06-30,26.0,41.76330950675611,67.0
2022-07-01,26.0,41.339893821300194,67.0
